     Steps      Time  Center temperature
       47613    38090.40  297.400949
       47614    38091.20  297.401227
       47615    38092.00  297.401506
       47616    38092.80  297.401785
       47617    38093.60  297.402064
       47618    38094.40  297.402343
       47619    38095.20  297.402621
       47620    38096.00  297.402900
       47621    38096.80  297.403179
       47622    38097.60  297.403457
       47623    38098.40  297.403736
       47624    38099.20  297.404015
       47625    38100.00  297.404293
       47626    38100.80  297.404572
       47627    38101.60  297.404850
       47628    38102.40  297.405129
       47629    38103.20  297.405407
       47630    38104.00  297.405686
       47631    38104.80  297.405964
       47632    38105.60  297.406243
       47633    38106.40  297.406521
       47634    38107.20  297.406799
       47635    38108.00  297.407078
       47636    38108.80  297.407356
       47637    38109.60  297.407634
       47638    38110.40  297.407912
       47639    38111.20  297.408191
       47640    38112.00  297.408469
       47641    38112.80  297.408747
       47642    38113.60  297.409025
       47643    38114.40  297.409303
       47644    38115.20  297.409581
       47645    38116.00  297.409859
       47646    38116.80  297.410137
       47647    38117.60  297.410415
       47648    38118.40  297.410693
       47649    38119.20  297.410971
       47650    38120.00  297.411249
       47651    38120.80  297.411527
       47652    38121.60  297.411805
       47653    38122.40  297.412083
       47654    38123.20  297.412361
       47655    38124.00  297.412638
       47656    38124.80  297.412916
       47657    38125.60  297.413194
       47658    38126.40  297.413472
       47659    38127.20  297.413749
       47660    38128.00  297.414027
       47661    38128.80  297.414305
       47662    38129.60  297.414582
       47663    38130.40  297.414860
       47664    38131.20  297.415137
       47665    38132.00  297.415415
       47666    38132.80  297.415692
       47667    38133.60  297.415970
       47668    38134.40  297.416247
       47669    38135.20  297.416525
       47670    38136.00  297.416802
       47671    38136.80  297.417079
       47672    38137.60  297.417357
       47673    38138.40  297.417634
       47674    38139.20  297.417911
       47675    38140.00  297.418189
       47676    38140.80  297.418466
       47677    38141.60  297.418743
       47678    38142.40  297.419020
       47679    38143.20  297.419298
       47680    38144.00  297.419575
       47681    38144.80  297.419852
       47682    38145.60  297.420129
       47683    38146.40  297.420406
       47684    38147.20  297.420683
       47685    38148.00  297.420960
       47686    38148.80  297.421237
       47687    38149.60  297.421514
       47688    38150.40  297.421791
       47689    38151.20  297.422068
       47690    38152.00  297.422345
       47691    38152.80  297.422622
       47692    38153.60  297.422898
       47693    38154.40  297.423175
       47694    38155.20  297.423452
       47695    38156.00  297.423729
       47696    38156.80  297.424005
       47697    38157.60  297.424282
       47698    38158.40  297.424559
       47699    38159.20  297.424836
       47700    38160.00  297.425112
       47701    38160.80  297.425389
       47702    38161.60  297.425665
       47703    38162.40  297.425942
       47704    38163.20  297.426218
       47705    38164.00  297.426495
       47706    38164.80  297.426771
       47707    38165.60  297.427048
       47708    38166.40  297.427324
       47709    38167.20  297.427601
       47710    38168.00  297.427877
       47711    38168.80  297.428153
       47712    38169.60  297.428430
       47713    38170.40  297.428706
       47714    38171.20  297.428982
       47715    38172.00  297.429258
       47716    38172.80  297.429535
       47717    38173.60  297.429811
       47718    38174.40  297.430087
       47719    38175.20  297.430363
       47720    38176.00  297.430639
       47721    38176.80  297.430915
       47722    38177.60  297.431191
       47723    38178.40  297.431467
       47724    38179.20  297.431743
       47725    38180.00  297.432019
       47726    38180.80  297.432295
       47727    38181.60  297.432571
       47728    38182.40  297.432847
       47729    38183.20  297.433123
       47730    38184.00  297.433399
       47731    38184.80  297.433675
       47732    38185.60  297.433950
       47733    38186.40  297.434226
       47734    38187.20  297.434502
       47735    38188.00  297.434778
       47736    38188.80  297.435053
       47737    38189.60  297.435329
       47738    38190.40  297.435605
       47739    38191.20  297.435880
       47740    38192.00  297.436156
       47741    38192.80  297.436431
       47742    38193.60  297.436707
       47743    38194.40  297.436982
       47744    38195.20  297.437258
       47745    38196.00  297.437533
       47746    38196.80  297.437809
       47747    38197.60  297.438084
       47748    38198.40  297.438360
       47749    38199.20  297.438635
       47750    38200.00  297.438910
       47751    38200.80  297.439186
       47752    38201.60  297.439461
       47753    38202.40  297.439736
       47754    38203.20  297.440011
       47755    38204.00  297.440287
       47756    38204.80  297.440562
       47757    38205.60  297.440837
       47758    38206.40  297.441112
       47759    38207.20  297.441387
       47760    38208.00  297.441662
       47761    38208.80  297.441937
       47762    38209.60  297.442212
       47763    38210.40  297.442487
       47764    38211.20  297.442762
       47765    38212.00  297.443037
       47766    38212.80  297.443312
       47767    38213.60  297.443587
       47768    38214.40  297.443862
       47769    38215.20  297.444137
       47770    38216.00  297.444412
       47771    38216.80  297.444686
       47772    38217.60  297.444961
       47773    38218.40  297.445236
       47774    38219.20  297.445511
       47775    38220.00  297.445785
       47776    38220.80  297.446060
       47777    38221.60  297.446335
       47778    38222.40  297.446609
       47779    38223.20  297.446884
       47780    38224.00  297.447158
       47781    38224.80  297.447433
       47782    38225.60  297.447707
       47783    38226.40  297.447982
       47784    38227.20  297.448256
       47785    38228.00  297.448531
       47786    38228.80  297.448805
       47787    38229.60  297.449079
       47788    38230.40  297.449354
       47789    38231.20  297.449628
       47790    38232.00  297.449902
       47791    38232.80  297.450177
       47792    38233.60  297.450451
       47793    38234.40  297.450725
       47794    38235.20  297.450999
       47795    38236.00  297.451274
       47796    38236.80  297.451548
       47797    38237.60  297.451822
       47798    38238.40  297.452096
       47799    38239.20  297.452370
       47800    38240.00  297.452644
       47801    38240.80  297.452918
       47802    38241.60  297.453192
       47803    38242.40  297.453466
       47804    38243.20  297.453740
       47805    38244.00  297.454014
       47806    38244.80  297.454288
       47807    38245.60  297.454562
       47808    38246.40  297.454835
       47809    38247.20  297.455109
       47810    38248.00  297.455383
       47811    38248.80  297.455657
       47812    38249.60  297.455931
       47813    38250.40  297.456204
       47814    38251.20  297.456478
       47815    38252.00  297.456752
       47816    38252.80  297.457025
       47817    38253.60  297.457299
       47818    38254.40  297.457572
       47819    38255.20  297.457846
       47820    38256.00  297.458120
       47821    38256.80  297.458393
       47822    38257.60  297.458667
       47823    38258.40  297.458940
       47824    38259.20  297.459213
       47825    38260.00  297.459487
       47826    38260.80  297.459760
       47827    38261.60  297.460034
       47828    38262.40  297.460307
       47829    38263.20  297.460580
       47830    38264.00  297.460853
       47831    38264.80  297.461127
       47832    38265.60  297.461400
       47833    38266.40  297.461673
       47834    38267.20  297.461946
       47835    38268.00  297.462219
       47836    38268.80  297.462493
       47837    38269.60  297.462766
       47838    38270.40  297.463039
       47839    38271.20  297.463312
       47840    38272.00  297.463585
       47841    38272.80  297.463858
       47842    38273.60  297.464131
       47843    38274.40  297.464404
       47844    38275.20  297.464677
       47845    38276.00  297.464950
       47846    38276.80  297.465222
       47847    38277.60  297.465495
       47848    38278.40  297.465768
       47849    38279.20  297.466041
       47850    38280.00  297.466314
       47851    38280.80  297.466586
       47852    38281.60  297.466859
       47853    38282.40  297.467132
       47854    38283.20  297.467404
       47855    38284.00  297.467677
       47856    38284.80  297.467950
       47857    38285.60  297.468222
       47858    38286.40  297.468495
       47859    38287.20  297.468767
       47860    38288.00  297.469040
       47861    38288.80  297.469312
       47862    38289.60  297.469585
       47863    38290.40  297.469857
       47864    38291.20  297.470130
       47865    38292.00  297.470402
       47866    38292.80  297.470674
       47867    38293.60  297.470947
       47868    38294.40  297.471219
       47869    38295.20  297.471491
       47870    38296.00  297.471763
       47871    38296.80  297.472036
       47872    38297.60  297.472308
       47873    38298.40  297.472580
       47874    38299.20  297.472852
       47875    38300.00  297.473124
       47876    38300.80  297.473396
       47877    38301.60  297.473669
       47878    38302.40  297.473941
       47879    38303.20  297.474213
       47880    38304.00  297.474485
       47881    38304.80  297.474757
       47882    38305.60  297.475029
       47883    38306.40  297.475300
       47884    38307.20  297.475572
       47885    38308.00  297.475844
       47886    38308.80  297.476116
       47887    38309.60  297.476388
       47888    38310.40  297.476660
       47889    38311.20  297.476931
       47890    38312.00  297.477203
       47891    38312.80  297.477475
       47892    38313.60  297.477747
       47893    38314.40  297.478018
       47894    38315.20  297.478290
       47895    38316.00  297.478562
       47896    38316.80  297.478833
       47897    38317.60  297.479105
       47898    38318.40  297.479376
       47899    38319.20  297.479648
       47900    38320.00  297.479919
       47901    38320.80  297.480191
       47902    38321.60  297.480462
       47903    38322.40  297.480734
       47904    38323.20  297.481005
       47905    38324.00  297.481276
       47906    38324.80  297.481548
       47907    38325.60  297.481819
       47908    38326.40  297.482090
       47909    38327.20  297.482361
       47910    38328.00  297.482633
       47911    38328.80  297.482904
       47912    38329.60  297.483175
       47913    38330.40  297.483446
       47914    38331.20  297.483717
       47915    38332.00  297.483988
       47916    38332.80  297.484260
       47917    38333.60  297.484531
       47918    38334.40  297.484802
       47919    38335.20  297.485073
       47920    38336.00  297.485344
       47921    38336.80  297.485615
       47922    38337.60  297.485886
       47923    38338.40  297.486156
       47924    38339.20  297.486427
       47925    38340.00  297.486698
       47926    38340.80  297.486969
       47927    38341.60  297.487240
       47928    38342.40  297.487511
       47929    38343.20  297.487781
       47930    38344.00  297.488052
       47931    38344.80  297.488323
       47932    38345.60  297.488593
       47933    38346.40  297.488864
       47934    38347.20  297.489135
       47935    38348.00  297.489405
       47936    38348.80  297.489676
       47937    38349.60  297.489946
       47938    38350.40  297.490217
       47939    38351.20  297.490487
       47940    38352.00  297.490758
       47941    38352.80  297.491028
       47942    38353.60  297.491299
       47943    38354.40  297.491569
       47944    38355.20  297.491840
       47945    38356.00  297.492110
       47946    38356.80  297.492380
       47947    38357.60  297.492650
       47948    38358.40  297.492921
       47949    38359.20  297.493191
       47950    38360.00  297.493461
       47951    38360.80  297.493731
       47952    38361.60  297.494002
       47953    38362.40  297.494272
       47954    38363.20  297.494542
       47955    38364.00  297.494812
       47956    38364.80  297.495082
       47957    38365.60  297.495352
       47958    38366.40  297.495622
       47959    38367.20  297.495892
       47960    38368.00  297.496162
       47961    38368.80  297.496432
       47962    38369.60  297.496702
       47963    38370.40  297.496972
       47964    38371.20  297.497242
       47965    38372.00  297.497511
       47966    38372.80  297.497781
       47967    38373.60  297.498051
       47968    38374.40  297.498321
       47969    38375.20  297.498591
       47970    38376.00  297.498860
       47971    38376.80  297.499130
       47972    38377.60  297.499400
       47973    38378.40  297.499669
       47974    38379.20  297.499939
       47975    38380.00  297.500208
       47976    38380.80  297.500478
       47977    38381.60  297.500748
       47978    38382.40  297.501017
       47979    38383.20  297.501287
       47980    38384.00  297.501556
       47981    38384.80  297.501825
       47982    38385.60  297.502095
       47983    38386.40  297.502364
       47984    38387.20  297.502634
       47985    38388.00  297.502903
       47986    38388.80  297.503172
       47987    38389.60  297.503442
       47988    38390.40  297.503711
       47989    38391.20  297.503980
       47990    38392.00  297.504249
       47991    38392.80  297.504518
       47992    38393.60  297.504788
       47993    38394.40  297.505057
       47994    38395.20  297.505326
       47995    38396.00  297.505595
       47996    38396.80  297.505864
       47997    38397.60  297.506133
       47998    38398.40  297.506402
       47999    38399.20  297.506671
       48000    38400.00  297.506940
       48001    38400.80  297.507209
       48002    38401.60  297.507478
       48003    38402.40  297.507747
       48004    38403.20  297.508016
       48005    38404.00  297.508284
       48006    38404.80  297.508553
       48007    38405.60  297.508822
       48008    38406.40  297.509091
       48009    38407.20  297.509359
       48010    38408.00  297.509628
       48011    38408.80  297.509897
       48012    38409.60  297.510165
       48013    38410.40  297.510434
       48014    38411.20  297.510703
       48015    38412.00  297.510971
       48016    38412.80  297.511240
       48017    38413.60  297.511508
       48018    38414.40  297.511777
       48019    38415.20  297.512045
       48020    38416.00  297.512314
       48021    38416.80  297.512582
       48022    38417.60  297.512851
       48023    38418.40  297.513119
       48024    38419.20  297.513387
       48025    38420.00  297.513656
       48026    38420.80  297.513924
       48027    38421.60  297.514192
       48028    38422.40  297.514461
       48029    38423.20  297.514729
       48030    38424.00  297.514997
       48031    38424.80  297.515265
       48032    38425.60  297.515533
       48033    38426.40  297.515801
       48034    38427.20  297.516070
       48035    38428.00  297.516338
       48036    38428.80  297.516606
       48037    38429.60  297.516874
       48038    38430.40  297.517142
       48039    38431.20  297.517410
       48040    38432.00  297.517678
       48041    38432.80  297.517946
       48042    38433.60  297.518213
       48043    38434.40  297.518481
       48044    38435.20  297.518749
       48045    38436.00  297.519017
       48046    38436.80  297.519285
       48047    38437.60  297.519553
       48048    38438.40  297.519820
       48049    38439.20  297.520088
       48050    38440.00  297.520356
       48051    38440.80  297.520623
       48052    38441.60  297.520891
       48053    38442.40  297.521159
       48054    38443.20  297.521426
       48055    38444.00  297.521694
       48056    38444.80  297.521961
       48057    38445.60  297.522229
       48058    38446.40  297.522496
       48059    38447.20  297.522764
       48060    38448.00  297.523031
       48061    38448.80  297.523299
       48062    38449.60  297.523566
       48063    38450.40  297.523834
       48064    38451.20  297.524101
       48065    38452.00  297.524368
       48066    38452.80  297.524635
       48067    38453.60  297.524903
       48068    38454.40  297.525170
       48069    38455.20  297.525437
       48070    38456.00  297.525704
       48071    38456.80  297.525972
       48072    38457.60  297.526239
       48073    38458.40  297.526506
       48074    38459.20  297.526773
       48075    38460.00  297.527040
       48076    38460.80  297.527307
       48077    38461.60  297.527574
       48078    38462.40  297.527841
       48079    38463.20  297.528108
       48080    38464.00  297.528375
       48081    38464.80  297.528642
       48082    38465.60  297.528909
       48083    38466.40  297.529176
       48084    38467.20  297.529443
       48085    38468.00  297.529709
       48086    38468.80  297.529976
       48087    38469.60  297.530243
       48088    38470.40  297.530510
       48089    38471.20  297.530776
       48090    38472.00  297.531043
       48091    38472.80  297.531310
       48092    38473.60  297.531576
       48093    38474.40  297.531843
       48094    38475.20  297.532110
       48095    38476.00  297.532376
       48096    38476.80  297.532643
       48097    38477.60  297.532909
       48098    38478.40  297.533176
       48099    38479.20  297.533442
       48100    38480.00  297.533709
       48101    38480.80  297.533975
       48102    38481.60  297.534242
       48103    38482.40  297.534508
       48104    38483.20  297.534774
       48105    38484.00  297.535041
       48106    38484.80  297.535307
       48107    38485.60  297.535573
       48108    38486.40  297.535839
       48109    38487.20  297.536106
       48110    38488.00  297.536372
       48111    38488.80  297.536638
       48112    38489.60  297.536904
       48113    38490.40  297.537170
       48114    38491.20  297.537436
       48115    38492.00  297.537702
       48116    38492.80  297.537968
       48117    38493.60  297.538235
       48118    38494.40  297.538501
       48119    38495.20  297.538766
       48120    38496.00  297.539032
       48121    38496.80  297.539298
       48122    38497.60  297.539564
       48123    38498.40  297.539830
       48124    38499.20  297.540096
       48125    38500.00  297.540362
       48126    38500.80  297.540628
       48127    38501.60  297.540893
       48128    38502.40  297.541159
       48129    38503.20  297.541425
       48130    38504.00  297.541691
       48131    38504.80  297.541956
       48132    38505.60  297.542222
       48133    38506.40  297.542488
       48134    38507.20  297.542753
       48135    38508.00  297.543019
       48136    38508.80  297.543284
       48137    38509.60  297.543550
       48138    38510.40  297.543815
       48139    38511.20  297.544081
       48140    38512.00  297.544346
       48141    38512.80  297.544612
       48142    38513.60  297.544877
       48143    38514.40  297.545142
       48144    38515.20  297.545408
       48145    38516.00  297.545673
       48146    38516.80  297.545938
       48147    38517.60  297.546204
       48148    38518.40  297.546469
       48149    38519.20  297.546734
       48150    38520.00  297.546999
       48151    38520.80  297.547265
       48152    38521.60  297.547530
       48153    38522.40  297.547795
       48154    38523.20  297.548060
       48155    38524.00  297.548325
       48156    38524.80  297.548590
       48157    38525.60  297.548855
       48158    38526.40  297.549120
       48159    38527.20  297.549385
       48160    38528.00  297.549650
       48161    38528.80  297.549915
       48162    38529.60  297.550180
       48163    38530.40  297.550445
       48164    38531.20  297.550710
       48165    38532.00  297.550974
       48166    38532.80  297.551239
       48167    38533.60  297.551504
       48168    38534.40  297.551769
       48169    38535.20  297.552033
       48170    38536.00  297.552298
       48171    38536.80  297.552563
       48172    38537.60  297.552828
       48173    38538.40  297.553092
       48174    38539.20  297.553357
       48175    38540.00  297.553621
       48176    38540.80  297.553886
       48177    38541.60  297.554150
       48178    38542.40  297.554415
       48179    38543.20  297.554679
       48180    38544.00  297.554944
       48181    38544.80  297.555208
       48182    38545.60  297.555473
       48183    38546.40  297.555737
       48184    38547.20  297.556001
       48185    38548.00  297.556266
       48186    38548.80  297.556530
       48187    38549.60  297.556794
       48188    38550.40  297.557059
       48189    38551.20  297.557323
       48190    38552.00  297.557587
       48191    38552.80  297.557851
       48192    38553.60  297.558115
       48193    38554.40  297.558380
       48194    38555.20  297.558644
       48195    38556.00  297.558908
       48196    38556.80  297.559172
       48197    38557.60  297.559436
       48198    38558.40  297.559700
       48199    38559.20  297.559964
       48200    38560.00  297.560228
       48201    38560.80  297.560492
       48202    38561.60  297.560756
       48203    38562.40  297.561020
       48204    38563.20  297.561283
       48205    38564.00  297.561547
       48206    38564.80  297.561811
       48207    38565.60  297.562075
       48208    38566.40  297.562339
       48209    38567.20  297.562602
       48210    38568.00  297.562866
       48211    38568.80  297.563130
       48212    38569.60  297.563393
       48213    38570.40  297.563657
       48214    38571.20  297.563921
       48215    38572.00  297.564184
       48216    38572.80  297.564448
       48217    38573.60  297.564711
       48218    38574.40  297.564975
       48219    38575.20  297.565238
       48220    38576.00  297.565502
       48221    38576.80  297.565765
       48222    38577.60  297.566029
       48223    38578.40  297.566292
       48224    38579.20  297.566556
       48225    38580.00  297.566819
       48226    38580.80  297.567082
       48227    38581.60  297.567345
       48228    38582.40  297.567609
       48229    38583.20  297.567872
       48230    38584.00  297.568135
       48231    38584.80  297.568398
       48232    38585.60  297.568662
       48233    38586.40  297.568925
       48234    38587.20  297.569188
       48235    38588.00  297.569451
       48236    38588.80  297.569714
       48237    38589.60  297.569977
       48238    38590.40  297.570240
       48239    38591.20  297.570503
       48240    38592.00  297.570766
       48241    38592.80  297.571029
       48242    38593.60  297.571292
       48243    38594.40  297.571555
       48244    38595.20  297.571818
       48245    38596.00  297.572081
       48246    38596.80  297.572343
       48247    38597.60  297.572606
       48248    38598.40  297.572869
       48249    38599.20  297.573132
       48250    38600.00  297.573394
       48251    38600.80  297.573657
       48252    38601.60  297.573920
       48253    38602.40  297.574183
       48254    38603.20  297.574445
       48255    38604.00  297.574708
       48256    38604.80  297.574970
       48257    38605.60  297.575233
       48258    38606.40  297.575495
       48259    38607.20  297.575758
       48260    38608.00  297.576020
       48261    38608.80  297.576283
       48262    38609.60  297.576545
       48263    38610.40  297.576808
       48264    38611.20  297.577070
       48265    38612.00  297.577332
       48266    38612.80  297.577595
       48267    38613.60  297.577857
       48268    38614.40  297.578119
       48269    38615.20  297.578382
       48270    38616.00  297.578644
       48271    38616.80  297.578906
       48272    38617.60  297.579168
       48273    38618.40  297.579430
       48274    38619.20  297.579693
       48275    38620.00  297.579955
       48276    38620.80  297.580217
       48277    38621.60  297.580479
       48278    38622.40  297.580741
       48279    38623.20  297.581003
       48280    38624.00  297.581265
       48281    38624.80  297.581527
       48282    38625.60  297.581789
       48283    38626.40  297.582051
       48284    38627.20  297.582313
       48285    38628.00  297.582575
       48286    38628.80  297.582836
       48287    38629.60  297.583098
       48288    38630.40  297.583360
       48289    38631.20  297.583622
       48290    38632.00  297.583883
       48291    38632.80  297.584145
       48292    38633.60  297.584407
       48293    38634.40  297.584669
       48294    38635.20  297.584930
       48295    38636.00  297.585192
       48296    38636.80  297.585453
       48297    38637.60  297.585715
       48298    38638.40  297.585977
       48299    38639.20  297.586238
       48300    38640.00  297.586500
       48301    38640.80  297.586761
       48302    38641.60  297.587023
       48303    38642.40  297.587284
       48304    38643.20  297.587545
       48305    38644.00  297.587807
       48306    38644.80  297.588068
       48307    38645.60  297.588329
       48308    38646.40  297.588591
       48309    38647.20  297.588852
       48310    38648.00  297.589113
       48311    38648.80  297.589374
       48312    38649.60  297.589636
       48313    38650.40  297.589897
       48314    38651.20  297.590158
       48315    38652.00  297.590419
       48316    38652.80  297.590680
       48317    38653.60  297.590941
       48318    38654.40  297.591202
       48319    38655.20  297.591463
       48320    38656.00  297.591724
       48321    38656.80  297.591985
       48322    38657.60  297.592246
       48323    38658.40  297.592507
       48324    38659.20  297.592768
       48325    38660.00  297.593029
       48326    38660.80  297.593290
       48327    38661.60  297.593551
       48328    38662.40  297.593812
       48329    38663.20  297.594072
       48330    38664.00  297.594333
       48331    38664.80  297.594594
       48332    38665.60  297.594855
       48333    38666.40  297.595115
       48334    38667.20  297.595376
       48335    38668.00  297.595637
       48336    38668.80  297.595897
       48337    38669.60  297.596158
       48338    38670.40  297.596418
       48339    38671.20  297.596679
       48340    38672.00  297.596940
       48341    38672.80  297.597200
       48342    38673.60  297.597461
       48343    38674.40  297.597721
       48344    38675.20  297.597981
       48345    38676.00  297.598242
       48346    38676.80  297.598502
       48347    38677.60  297.598763
       48348    38678.40  297.599023
       48349    38679.20  297.599283
       48350    38680.00  297.599543
       48351    38680.80  297.599804
       48352    38681.60  297.600064
       48353    38682.40  297.600324
       48354    38683.20  297.600584
       48355    38684.00  297.600844
       48356    38684.80  297.601105
       48357    38685.60  297.601365
       48358    38686.40  297.601625
       48359    38687.20  297.601885
       48360    38688.00  297.602145
       48361    38688.80  297.602405
       48362    38689.60  297.602665
       48363    38690.40  297.602925
       48364    38691.20  297.603185
       48365    38692.00  297.603445
       48366    38692.80  297.603705
       48367    38693.60  297.603964
       48368    38694.40  297.604224
       48369    38695.20  297.604484
       48370    38696.00  297.604744
       48371    38696.80  297.605004
       48372    38697.60  297.605263
       48373    38698.40  297.605523
       48374    38699.20  297.605783
       48375    38700.00  297.606042
       48376    38700.80  297.606302
       48377    38701.60  297.606562
       48378    38702.40  297.606821
       48379    38703.20  297.607081
       48380    38704.00  297.607340
       48381    38704.80  297.607600
       48382    38705.60  297.607859
       48383    38706.40  297.608119
       48384    38707.20  297.608378
       48385    38708.00  297.608638
       48386    38708.80  297.608897
       48387    38709.60  297.609157
       48388    38710.40  297.609416
       48389    38711.20  297.609675
       48390    38712.00  297.609935
       48391    38712.80  297.610194
       48392    38713.60  297.610453
       48393    38714.40  297.610712
       48394    38715.20  297.610972
       48395    38716.00  297.611231
       48396    38716.80  297.611490
       48397    38717.60  297.611749
       48398    38718.40  297.612008
       48399    38719.20  297.612267
       48400    38720.00  297.612526
       48401    38720.80  297.612785
       48402    38721.60  297.613044
       48403    38722.40  297.613303
       48404    38723.20  297.613562
       48405    38724.00  297.613821
       48406    38724.80  297.614080
       48407    38725.60  297.614339
       48408    38726.40  297.614598
       48409    38727.20  297.614857
       48410    38728.00  297.615116
       48411    38728.80  297.615374
       48412    38729.60  297.615633
       48413    38730.40  297.615892
       48414    38731.20  297.616151
       48415    38732.00  297.616409
       48416    38732.80  297.616668
       48417    38733.60  297.616927
       48418    38734.40  297.617185
       48419    38735.20  297.617444
       48420    38736.00  297.617702
       48421    38736.80  297.617961
       48422    38737.60  297.618220
       48423    38738.40  297.618478
       48424    38739.20  297.618737
       48425    38740.00  297.618995
       48426    38740.80  297.619253
       48427    38741.60  297.619512
       48428    38742.40  297.619770
       48429    38743.20  297.620029
       48430    38744.00  297.620287
       48431    38744.80  297.620545
       48432    38745.60  297.620803
       48433    38746.40  297.621062
       48434    38747.20  297.621320
       48435    38748.00  297.621578
       48436    38748.80  297.621836
       48437    38749.60  297.622095
       48438    38750.40  297.622353
       48439    38751.20  297.622611
       48440    38752.00  297.622869
       48441    38752.80  297.623127
       48442    38753.60  297.623385
       48443    38754.40  297.623643
       48444    38755.20  297.623901
       48445    38756.00  297.624159
       48446    38756.80  297.624417
       48447    38757.60  297.624675
       48448    38758.40  297.624933
       48449    38759.20  297.625191
       48450    38760.00  297.625448
       48451    38760.80  297.625706
       48452    38761.60  297.625964
       48453    38762.40  297.626222
       48454    38763.20  297.626480
       48455    38764.00  297.626737
       48456    38764.80  297.626995
       48457    38765.60  297.627253
       48458    38766.40  297.627510
       48459    38767.20  297.627768
       48460    38768.00  297.628026
       48461    38768.80  297.628283
       48462    38769.60  297.628541
       48463    38770.40  297.628798
       48464    38771.20  297.629056
       48465    38772.00  297.629313
       48466    38772.80  297.629571
       48467    38773.60  297.629828
       48468    38774.40  297.630086
       48469    38775.20  297.630343
       48470    38776.00  297.630600
       48471    38776.80  297.630858
       48472    38777.60  297.631115
       48473    38778.40  297.631372
       48474    38779.20  297.631630
       48475    38780.00  297.631887
       48476    38780.80  297.632144
       48477    38781.60  297.632401
       48478    38782.40  297.632659
       48479    38783.20  297.632916
       48480    38784.00  297.633173
       48481    38784.80  297.633430
       48482    38785.60  297.633687
       48483    38786.40  297.633944
       48484    38787.20  297.634201
       48485    38788.00  297.634458
       48486    38788.80  297.634715
       48487    38789.60  297.634972
       48488    38790.40  297.635229
       48489    38791.20  297.635486
       48490    38792.00  297.635743
       48491    38792.80  297.636000
       48492    38793.60  297.636256
       48493    38794.40  297.636513
       48494    38795.20  297.636770
       48495    38796.00  297.637027
       48496    38796.80  297.637284
       48497    38797.60  297.637540
       48498    38798.40  297.637797
       48499    38799.20  297.638054
       48500    38800.00  297.638310
       48501    38800.80  297.638567
       48502    38801.60  297.638823
       48503    38802.40  297.639080
       48504    38803.20  297.639337
       48505    38804.00  297.639593
       48506    38804.80  297.639850
       48507    38805.60  297.640106
       48508    38806.40  297.640363
       48509    38807.20  297.640619
       48510    38808.00  297.640875
       48511    38808.80  297.641132
       48512    38809.60  297.641388
       48513    38810.40  297.641644
       48514    38811.20  297.641901
       48515    38812.00  297.642157
       48516    38812.80  297.642413
       48517    38813.60  297.642670
       48518    38814.40  297.642926
       48519    38815.20  297.643182
       48520    38816.00  297.643438
       48521    38816.80  297.643694
       48522    38817.60  297.643950
       48523    38818.40  297.644206
       48524    38819.20  297.644463
       48525    38820.00  297.644719
       48526    38820.80  297.644975
       48527    38821.60  297.645231
       48528    38822.40  297.645487
       48529    38823.20  297.645743
       48530    38824.00  297.645998
       48531    38824.80  297.646254
       48532    38825.60  297.646510
       48533    38826.40  297.646766
       48534    38827.20  297.647022
       48535    38828.00  297.647278
       48536    38828.80  297.647533
       48537    38829.60  297.647789
       48538    38830.40  297.648045
       48539    38831.20  297.648301
       48540    38832.00  297.648556
       48541    38832.80  297.648812
       48542    38833.60  297.649068
       48543    38834.40  297.649323
       48544    38835.20  297.649579
       48545    38836.00  297.649834
       48546    38836.80  297.650090
       48547    38837.60  297.650345
       48548    38838.40  297.650601
       48549    38839.20  297.650856
       48550    38840.00  297.651112
       48551    38840.80  297.651367
       48552    38841.60  297.651623
       48553    38842.40  297.651878
       48554    38843.20  297.652133
       48555    38844.00  297.652389
       48556    38844.80  297.652644
       48557    38845.60  297.652899
       48558    38846.40  297.653155
       48559    38847.20  297.653410
       48560    38848.00  297.653665
       48561    38848.80  297.653920
       48562    38849.60  297.654175
       48563    38850.40  297.654430
       48564    38851.20  297.654686
       48565    38852.00  297.654941
       48566    38852.80  297.655196
       48567    38853.60  297.655451
       48568    38854.40  297.655706
       48569    38855.20  297.655961
       48570    38856.00  297.656216
       48571    38856.80  297.656471
       48572    38857.60  297.656726
       48573    38858.40  297.656981
       48574    38859.20  297.657235
       48575    38860.00  297.657490
       48576    38860.80  297.657745
       48577    38861.60  297.658000
       48578    38862.40  297.658255
       48579    38863.20  297.658509
       48580    38864.00  297.658764
       48581    38864.80  297.659019
       48582    38865.60  297.659273
       48583    38866.40  297.659528
       48584    38867.20  297.659783
       48585    38868.00  297.660037
       48586    38868.80  297.660292
       48587    38869.60  297.660547
       48588    38870.40  297.660801
       48589    38871.20  297.661056
       48590    38872.00  297.661310
       48591    38872.80  297.661565
       48592    38873.60  297.661819
       48593    38874.40  297.662073
       48594    38875.20  297.662328
       48595    38876.00  297.662582
       48596    38876.80  297.662837
       48597    38877.60  297.663091
       48598    38878.40  297.663345
       48599    38879.20  297.663599
       48600    38880.00  297.663854
       48601    38880.80  297.664108
       48602    38881.60  297.664362
       48603    38882.40  297.664616
       48604    38883.20  297.664870
       48605    38884.00  297.665125
       48606    38884.80  297.665379
       48607    38885.60  297.665633
       48608    38886.40  297.665887
       48609    38887.20  297.666141
       48610    38888.00  297.666395
       48611    38888.80  297.666649
