   208.8489   215.6425   222.2152   228.5663   234.6951   240.6010   246.2833   251.7414   256.9747   261.9827   266.7650   271.3209   275.6502   279.7523   283.6269   287.2737   290.6922   293.8822   296.8434   299.5756   302.0785   304.3519   306.3955   308.2093   309.7931   311.1467   312.2699   313.1628   313.8251   314.2568   314.4579   314.4283   314.1680   313.6768   312.9549   312.0022   310.8188   309.4046   307.7597   305.8842   303.7782   301.4416   298.8748   296.0776   293.0504   289.7933   286.3064   282.5899   278.6441   274.4693   270.0656   265.4334   260.5731   255.4850   250.1695   244.6271   238.8582   232.8633   226.6431   220.1980   213.5288   206.6361   199.5208   192.1836   184.6253   176.8468   168.8492   160.6335   152.2006   143.5518   134.6883   125.6111   116.3217   106.8214    97.1115    87.1934    77.0686    66.7385    56.2046    45.4685
   208.2877   215.0599   221.6118   227.9427   234.0520   239.9390   245.6031   251.0438   256.2603   261.2523   266.0192   270.5605   274.8758   278.9648   282.8269   286.4619   289.8695   293.0492   296.0009   298.7242   301.2190   303.4849   305.5219   307.3297   308.9082   310.2572   311.3766   312.2663   312.9262   313.3561   313.5562   313.5262   313.2662   312.7761   312.0559   311.1057   309.9254   308.5151   306.8748   305.0046   302.9047   300.5750   298.0156   295.2268   292.2087   288.9614   285.4852   281.7802   277.8466   273.6848   269.2951   264.6777   259.8330   254.7613   249.4631   243.9389   238.1890   232.2141   226.0146   219.5913   212.9447   206.0755   198.9845   191.6724   184.1402   176.3886   168.4186   160.2313   151.8276   143.2087   134.3756   125.3296   116.0720   106.6038    96.9266    87.0416    76.9501    66.6537    56.1537    45.4515
   207.7460   214.4975   221.0293   227.3408   233.4312   239.3000   244.9465   250.3702   255.5705   260.5469   265.2989   269.8260   274.1279   278.2040   282.0541   285.6777   289.0745   292.2443   295.1866   297.9014   300.3882   302.6470   304.6775   306.4795   308.0528   309.3974   310.5130   311.3996   312.0571   312.4854   312.6844   312.6541   312.3944   311.9054   311.1870   310.2391   309.0620   307.6555   306.0198   304.1549   302.0609   299.7379   297.1860   294.4053   291.3961   288.1585   284.6927   280.9989   277.0774   272.9284   268.5522   263.9492   259.1197   254.0641   248.7828   243.2762   237.5449   231.5894   225.4102   219.0079   212.3831   205.5367   198.4692   191.1815   183.6744   175.9487   168.0054   159.8454   151.4698   142.8796   134.0759   125.0598   115.8326   106.3954    96.7495    86.8962    76.8367    66.5725    56.1049    45.4352
   207.2233   213.9548   220.4672   226.7598   232.8320   238.6832   244.3127   249.7200   254.9046   259.8659   264.6035   269.1169   273.4056   277.4693   281.3077   284.9202   288.3066   291.4667   294.4000   297.1064   299.5856   301.8374   303.8615   305.6578   307.2262   308.5665   309.6785   310.5621   311.2173   311.6439   311.8420   311.8114   311.5521   311.0641   310.3474   309.4020   308.2279   306.8252   305.1940   303.3342   301.2461   298.9297   296.3851   293.6124   290.6120   287.3838   283.9283   280.2454   276.3356   272.1991   267.8362   263.2473   258.4326   253.3926   248.1277   242.6384   236.9251   230.9883   224.8287   218.4469   211.8433   205.0189   197.9741   190.7100   183.2271   175.5264   167.6088   159.4752   151.1267   142.5641   133.7886   124.8012   115.6032   106.1957    96.5798    86.7569    76.7281    66.4948    56.0582    45.4196
   206.7189   213.4312   219.9249   226.1993   232.2539   238.0880   243.7011   249.0926   254.2619   259.2087   263.9323   268.4323   272.7084   276.7601   280.5870   284.1888   287.5652   290.7158   293.6404   296.3386   298.8104   301.0553   303.0733   304.8642   306.4277   307.7638   308.8723   309.7530   310.4060   310.8311   311.0282   310.9973   310.7384   310.2515   309.5365   308.5935   307.4225   306.0235   304.3966   302.5420   300.4596   298.1496   295.6122   292.8474   289.8555   286.6366   283.1910   279.5189   275.6206   271.4963   267.1463   262.5710   257.7708   252.7460   247.4971   242.0244   236.3286   230.4102   224.2696   217.9075   211.3245   204.5213   197.4986   190.2571   182.7977   175.1211   167.2283   159.1201   150.7975   142.2614   133.5130   124.5533   115.3833   106.0043    96.4172    86.6234    76.6240    66.4203    56.0134    45.4047
   206.2325   212.9262   219.4018   225.6587   231.6963   237.5139   243.1111   248.4873   253.6419   258.5745   263.2846   267.7718   272.0356   276.0756   279.8915   283.4829   286.8495   289.9909   292.9070   295.5974   298.0619   300.3003   302.3123   304.0978   305.6567   306.9887   308.0938   308.9717   309.6226   310.0461   310.2424   310.2113   309.9528   309.4669   308.7537   307.8130   306.6450   305.2497   303.6271   301.7774   299.7007   297.3970   294.8666   292.1095   289.1259   285.9161   282.4803   278.8186   274.9315   270.8190   266.4817   261.9197   257.1335   252.1235   246.8901   241.4337   235.7549   229.8541   223.7320   217.3890   210.8259   204.0432   197.0418   189.8222   182.3854   174.7320   166.8630   158.7793   150.4817   141.9712   133.2489   124.3156   115.1726   105.8208    96.2614    86.4955    76.5243    66.3489    55.9706    45.3904
   205.7635   212.4392   218.8974   225.1374   231.1585   236.9603   242.5422   247.9035   253.0439   257.9629   262.6599   267.1346   271.3865   275.4152   279.2204   282.8018   286.1589   289.2915   292.1993   294.8821   297.3396   299.5716   301.5778   303.3582   304.9125   306.2406   307.3423   308.2176   308.8664   309.2885   309.4840   309.4527   309.1946   308.7098   307.9982   307.0599   305.8948   304.5031   302.8848   301.0399   298.9687   296.6712   294.1476   291.3980   288.4227   285.2217   281.7954   278.1439   274.2676   270.1667   265.8416   261.2926   256.5201   251.5245   246.3061   240.8655   235.2031   229.3195   223.2151   216.8907   210.3467   203.5840   196.6030   189.4046   181.9896   174.3586   166.5126   158.4523   150.1788   141.6929   132.9955   124.0877   114.9706   105.6450    96.1121    86.3730    76.4288    66.2806    55.9295    45.3767
   205.3114   211.9699   218.4112   224.6348   230.6402   236.4266   241.9936   247.3407   252.4674   257.3732   262.0576   266.5202   270.7606   274.7784   278.5733   282.1448   285.4928   288.6168   291.5167   294.1921   296.6428   298.8686   300.8692   302.6446   304.1945   305.5188   306.6174   307.4901   308.1368   308.5576   308.7523   308.7208   308.4632   307.9794   307.2695   306.3334   305.1713   303.7831   302.1689   300.3288   298.2630   295.9716   293.4546   290.7124   287.7450   284.5526   281.1355   277.4940   273.6283   269.5387   265.2255   260.6891   255.9298   250.9481   245.7443   240.3190   234.6725   228.8055   222.7184   216.4119   209.8865   203.1429   196.1817   189.0037   181.6096   174.0002   166.1763   158.1387   149.8883   141.4260   132.7526   123.8693   114.7769   105.4765    95.9690    86.2556    76.3372    66.2151    55.8901    45.3636
   204.8758   211.5176   217.9427   224.1506   230.1407   235.9123   241.4651   246.7984   251.9118   256.8048   261.4770   265.9280   270.1573   274.1645   277.9494   281.5115   284.8506   287.9664   290.8585   293.5267   295.9709   298.1907   300.1859   301.9565   303.5021   304.8228   305.9182   306.7885   307.4333   307.8527   308.0467   308.0151   307.7579   307.2752   306.5669   305.6331   304.4738   303.0890   301.4789   299.6435   297.5830   295.2974   292.7870   290.0518   287.0922   283.9082   280.5002   276.8683   273.0129   268.9342   264.6326   260.1084   255.3620   250.3938   245.2041   239.7936   234.1625   228.3116   222.2412   215.9519   209.4444   202.7193   195.7772   188.6189   181.2450   173.6564   165.8537   157.8379   149.6097   141.1700   132.5198   123.6599   114.5913   105.3149    95.8319    86.1430    76.2495    66.1523    55.8524    45.3510
   204.4563   211.0820   217.4915   223.6843   229.6596   235.4170   240.9559   246.2760   251.3766   256.2573   260.9177   265.3574   269.5760   273.5730   277.3482   280.9013   284.2318   287.3395   290.2242   292.8855   295.3233   297.5373   299.5273   301.2932   302.8348   304.1519   305.2444   306.1122   306.7552   307.1734   307.3666   307.3349   307.0782   306.5965   305.8899   304.9583   303.8017   302.4203   300.8142   298.9833   296.9280   294.6481   292.1440   289.4158   286.4637   283.2879   279.8887   276.2662   272.4207   268.3527   264.0623   259.5499   254.8160   249.8608   244.6849   239.2886   233.6725   227.8371   221.7828   215.5102   209.0200   202.3127   195.3891   188.2497   180.8952   173.3266   165.5443   157.5494   149.3426   140.9247   132.2966   123.4592   114.4134   105.1602    95.7005    86.0352    76.1655    66.0922    55.8163    45.3389
   204.0524   210.6627   217.0572   223.2353   229.1964   234.9400   240.4657   245.7729   250.8612   255.7301   260.3791   264.8080   269.0162   273.0034   276.7693   280.3135   283.6358   286.7358   289.6132   292.2679   294.6995   296.9079   298.8929   300.6543   302.1919   303.5056   304.5952   305.4607   306.1020   306.5190   306.7116   306.6798   306.4235   305.9429   305.2378   304.3083   303.1545   301.7764   300.1741   298.3477   296.2973   294.0231   291.5252   288.8038   285.8590   282.6911   279.3003   275.6870   271.8512   267.7935   263.5140   259.0131   254.2912   249.3487   244.1860   238.8036   233.2019   227.3814   221.3426   215.0862   208.6126   201.9225   195.0166   187.8954   180.5597   173.0102   165.2477   157.2728   149.0865   140.6895   132.0827   123.2669   114.2430   105.0119    95.5746    85.9320    76.0850    66.0346    55.7817    45.3274
   203.6637   210.2592   216.6392   222.8032   228.7507   234.4811   239.9940   245.2888   250.3652   255.2227   259.8608   264.2791   268.4774   272.4551   276.2120   279.7477   283.0620   286.1545   289.0250   291.6732   294.0990   296.3020   298.2821   300.0391   301.5729   302.8833   303.9702   304.8335   305.4731   305.8889   306.0809   306.0490   305.7933   305.3136   304.6101   303.6827   302.5316   301.1567   299.5582   297.7361   295.6906   293.4218   290.9299   288.2150   285.2773   282.1172   278.7347   275.1301   271.3038   267.2560   262.9870   258.4972   253.7870   248.8567   243.7069   238.3378   232.7500   226.9439   220.9202   214.6792   208.2217   201.5482   194.6593   187.5557   180.2380   172.7070   164.9633   157.0078   148.8411   140.4642   131.8777   123.0826   114.0797   104.8699    95.4541    85.8331    76.0079    65.9794    55.7486    45.3164
   203.2900   209.8711   216.2372   222.3877   228.3220   234.0397   239.5403   244.8232   249.8882   254.7346   259.3622   263.7704   267.9590   271.9276   275.6759   279.2034   282.5100   285.5953   288.4591   291.1011   293.5211   295.7189   297.6943   299.4472   300.9773   302.2845   303.3688   304.2299   304.8679   305.2826   305.4741   305.4422   305.1869   304.7082   304.0063   303.0810   301.9324   300.5606   298.9658   297.1479   295.1071   292.8436   290.3575   287.6490   284.7183   281.5655   278.1910   274.5950   270.7778   266.7396   262.4808   258.0018   253.3029   248.3844   243.2469   237.8907   232.3163   226.5242   220.5149   214.2889   207.8469   201.1893   194.3168   187.2300   179.9296   172.4163   164.6908   156.7538   148.6060   140.2483   131.6814   122.9062   113.9234   104.7339    95.3386    85.7384    75.9341    65.9266    55.7169    45.3058
   202.9308   209.4982   215.8509   221.9883   227.9100   233.6154   239.1042   244.3757   249.4296   254.2654   258.8828   263.2814   267.4607   271.4205   275.1604   278.6801   281.9792   285.0576   287.9149   290.5510   292.9655   295.1583   297.1292   298.8780   300.4046   301.7088   302.7905   303.6496   304.2860   304.6997   304.8906   304.8586   304.6038   304.1262   303.4257   302.5024   301.3564   299.9877   298.3964   296.5826   294.5464   292.2880   289.8076   287.1052   284.1812   281.0356   277.6689   274.0812   270.2727   266.2439   261.9950   257.5263   252.8382   247.9312   242.8056   237.4618   231.9003   226.1217   220.1263   213.9147   207.4875   200.8452   193.9885   186.9180   179.6342   172.1379   164.4298   156.5106   148.3809   140.0416   131.4935   122.7373   113.7737   104.6038    95.2282    85.6478    75.8635    65.8761    55.6865    45.2957
   202.5857   209.1399   215.4798   221.6047   227.5142   233.2079   238.6852   243.9458   248.9891   253.8147   258.4224   262.8116   266.9820   270.9333   274.6652   278.1772   281.4693   284.5410   287.3921   290.0223   292.4316   294.6196   296.5861   298.3310   299.8542   301.1555   302.2348   303.0919   303.7269   304.1396   304.3300   304.2980   304.0437   303.5670   302.8680   301.9467   300.8031   299.4373   297.8495   296.0396   294.0079   291.7545   289.2795   286.5831   283.6655   280.5270   277.1677   273.5880   269.7881   265.7682   261.5288   257.0701   252.3926   247.4966   242.3824   237.0506   231.5016   225.7359   219.7538   213.5561   207.1432   200.5157   193.6741   186.6191   179.3513   171.8713   164.1799   156.2777   148.1654   139.8438   131.3136   122.5756   113.6306   104.4792    95.1225    85.5611    75.7959    65.8278    55.6575    45.2860
   202.2545   208.7961   215.1235   221.2365   227.1343   232.8167   238.2831   243.5331   248.5662   253.3821   257.9803   262.3605   266.5224   270.4656   274.1897   277.6945   280.9796   284.0449   286.8900   289.5148   291.9189   294.1023   296.0646   297.8058   299.3257   300.6242   301.7011   302.5564   303.1900   303.6017   303.7917   303.7597   303.5059   303.0301   302.3325   301.4131   300.2719   298.9091   297.3245   295.5185   293.4911   291.2425   288.7728   286.0822   283.1709   280.0391   276.6871   273.1150   269.3233   265.3122   261.0819   256.6329   251.9654   247.0800   241.9769   236.6566   231.1196   225.3663   219.3971   213.2127   206.8135   200.2001   193.3731   186.3330   179.0805   171.6162   163.9408   156.0549   147.9593   139.6546   131.1416   122.4210   113.4936   104.3601    95.0214    85.4782    75.7313    65.7816    55.6298    45.2767
   201.9369   208.4662   214.7819   220.8833   226.7700   232.4415   237.8974   243.1372   248.1606   252.9670   257.5563   261.9279   266.0815   270.0168   273.7335   277.2313   280.5099   283.5690   286.4084   289.0278   291.4271   293.6059   295.5643   297.3019   298.8187   300.1145   301.1892   302.0427   302.6749   303.0858   303.2752   303.2433   302.9899   302.5151   301.8189   300.9014   299.7625   298.4024   296.8211   295.0188   292.9956   290.7516   288.2870   285.6020   282.6967   279.5715   276.2264   272.6618   268.8780   264.8752   260.6538   256.2140   251.5563   246.6811   241.5886   236.2794   230.7539   225.0125   219.0557   212.8841   206.4981   199.8982   193.0851   186.0594   178.8215   171.3723   163.7122   155.8419   147.7622   139.4737   130.9772   122.2733   113.3627   104.2463    94.9248    85.3990    75.6696    65.7374    55.6032    45.2679
   201.6325   208.1502   214.4545   220.5448   226.4208   232.0819   237.5277   242.7578   247.7718   252.5693   257.1498   261.5132   265.6589   269.5867   273.2963   276.7874   280.0596   283.1128   285.9467   288.5610   290.9556   293.1302   295.0847   296.8189   298.3327   299.6259   300.6984   301.5502   302.1811   302.5912   302.7802   302.7483   302.4954   302.0215   301.3267   300.4109   299.2743   297.9169   296.3388   294.5400   292.5209   290.2814   287.8217   285.1420   282.2426   279.1236   275.7852   272.2278   268.4516   264.4569   260.2439   255.8131   251.1648   246.2993   241.2171   235.9185   230.4041   224.6741   218.7292   212.5698   206.1964   199.6096   192.8099   185.7978   178.5740   171.1391   163.4937   155.6384   147.5739   139.3009   130.8201   122.1321   113.2377   104.1376    94.8326    85.3233    75.6106    65.6952    55.5779    45.2594
   201.3410   207.8476   214.1410   220.2208   226.0864   231.7376   237.1737   242.3945   247.3995   252.1884   256.7607   261.1161   265.2543   269.1749   272.8776   276.3622   279.6284   282.6759   285.5045   288.1139   290.5040   292.6745   294.6253   296.3563   297.8672   299.1579   300.2284   301.0786   301.7083   302.1175   302.3062   302.2743   302.0219   301.5489   300.8554   299.9414   298.8069   297.4521   295.8770   294.0817   292.0664   289.8312   287.3763   284.7018   281.8080   278.6950   275.3632   271.8126   268.0437   264.0567   259.8519   255.4297   250.7904   245.9343   240.8619   235.5736   230.0697   224.3507   218.4172   212.2695   205.9082   199.3338   192.5469   185.5480   178.3376   170.9164   163.2850   155.4441   147.3941   139.1359   130.6701   121.9974   113.1184   104.0339    94.7445    85.2511    75.5544    65.6550    55.5537    45.2514
   201.0622   207.5581   213.8411   219.9108   225.7666   231.4082   236.8352   242.0470   247.0435   251.8240   256.3884   260.7362   264.8671   268.7809   272.4771   275.9555   279.2159   282.2580   285.0815   287.6862   290.0720   292.2386   294.1859   295.9137   297.4218   298.7102   299.7788   300.6274   301.2559   301.6644   301.8527   301.8209   301.5689   301.0968   300.4046   299.4922   298.3599   297.0076   295.4354   293.6434   291.6319   289.4009   286.9505   284.2810   281.3926   278.2854   274.9597   271.4158   267.6539   263.6744   259.4774   255.0634   250.4327   245.5857   240.5227   235.2441   229.7504   224.0419   218.1193   211.9828   205.6331   199.0706   192.2959   185.3095   178.1120   170.7040   163.0860   155.2587   147.2226   138.9786   130.5271   121.8689   113.0046   103.9349    94.6606    85.1823    75.5007    65.6166    55.5307    45.2437
   200.7959   207.2816   213.5546   219.6146   225.4611   231.0936   236.5117   241.7150   246.7032   251.4759   256.0327   260.3732   264.4972   268.4044   272.0943   275.5669   278.8217   281.8586   284.6772   287.2775   289.6592   291.8220   293.7659   295.4907   296.9963   298.2824   299.3491   300.1962   300.8236   301.2314   301.4194   301.3877   301.1361   300.6649   299.9738   299.0631   297.9328   296.5829   295.0135   293.2248   291.2168   288.9898   286.5438   283.8791   280.9958   277.8942   274.5745   271.0370   267.2818   263.3094   259.1200   254.7139   250.0914   245.2530   240.1990   234.9298   229.4458   223.7474   217.8351   211.7094   205.3708   198.8197   192.0567   185.0822   177.8970   170.5015   162.8963   155.0820   147.0592   138.8286   130.3908   121.7464   112.8961   103.8406    94.5806    85.1167    75.4496    65.5801    55.5087    45.2364
   200.5417   207.0176   213.2812   219.3320   225.1694   230.7932   236.2029   241.3982   246.3785   251.1436   255.6932   260.0268   264.1442   268.0450   271.7290   275.1959   278.4454   281.4773   284.2914   286.8874   289.2651   291.4244   293.3651   295.0870   296.5901   297.8741   298.9390   299.7846   300.4111   300.8181   301.0059   300.9742   300.7231   300.2526   299.5628   298.6537   297.5253   296.1777   294.6110   292.8254   290.8209   288.5976   286.1559   283.4958   280.6175   277.5212   274.2072   270.6757   266.9271   262.9614   258.7792   254.3806   249.7661   244.9359   239.8905   234.6302   229.1555   223.4668   217.5644   211.4490   205.1209   198.5807   191.8288   184.8658   177.6922   170.3086   162.7156   154.9138   146.9036   138.6859   130.2611   121.6299   112.7929   103.7509    94.5045    85.0543    75.4010    65.5453    55.4879    45.2294
   200.2994   206.7661   213.0206   219.0626   224.8915   230.5070   235.9087   241.0962   246.0690   250.8269   255.3696   259.6966   263.8077   267.7025   271.3808   274.8423   278.0868   281.1140   283.9236   286.5155   288.8895   291.0454   292.9830   294.7022   296.2029   297.4848   298.5480   299.3924   300.0178   300.4243   300.6117   300.5801   300.3294   299.8598   299.1711   298.2635   297.1369   295.7916   294.2275   292.4448   290.4436   288.2241   285.7863   283.1306   280.2570   277.1659   273.8574   270.3317   266.5892   262.6301   258.4547   254.0633   249.4563   244.6341   239.5969   234.3451   228.8793   223.1997   217.3068   211.2012   204.8831   198.3533   191.6120   184.6599   177.4975   170.1253   162.5438   154.7538   146.7557   138.5501   130.1377   121.5191   112.6948   103.6656    94.4321    84.9949    75.3547    65.5122    55.4680    45.2228
   200.0689   206.5267   212.7727   218.8062   224.6270   230.2346   235.6287   240.8087   245.7745   250.5256   255.0616   259.3823   263.4874   267.3765   271.0494   274.5058   277.7455   280.7681   283.5736   286.1616   288.5320   290.6847   292.6194   294.3360   295.8344   297.1144   298.1760   299.0191   299.6435   300.0494   300.2366   300.2050   299.9548   299.4859   298.7983   297.8921   296.7674   295.4242   293.8626   292.0827   290.0847   287.8686   285.4348   282.7832   279.9142   276.8280   273.5247   270.0045   266.2679   262.3150   258.1462   253.7617   249.1619   244.3471   239.3178   234.0742   228.6168   222.9459   217.0621   210.9657   204.6573   198.1372   191.4061   184.4643   177.3125   169.9511   162.3807   154.6019   146.6152   138.4212   130.0206   121.4139   112.6017   103.5846    94.3634    84.9386    75.3108    65.4808    55.4491    45.2165
   199.8498   206.2993   212.5371   218.5627   224.3757   229.9758   235.3626   240.5356   245.4946   250.2392   254.7690   259.0837   263.1831   267.0668   270.7345   274.1861   277.4211   280.4395   283.2410   285.8253   288.1923   290.3419   292.2738   293.9879   295.4842   296.7624   297.8224   298.6643   299.2879   299.6932   299.8801   299.8487   299.5989   299.1307   298.4442   297.5394   296.4163   295.0752   293.5159   291.7388   289.7438   287.5311   285.1009   282.4534   279.5887   276.5071   273.2087   269.6939   265.9629   262.0159   257.8533   253.4754   248.8824   244.0748   239.0529   233.8170   228.3676   222.7051   216.8299   210.7423   204.4430   197.9323   191.2107   184.2788   177.1370   169.7859   162.2260   154.4578   146.4820   138.2990   129.9096   121.3141   112.5134   103.5079    94.2983    84.8852    75.2692    65.4510    55.4313    45.2105
   199.6421   206.0836   212.3136   218.3317   224.1374   229.7304   235.1102   240.2766   245.2292   249.9676   254.4914   258.8005   262.8944   266.7730   270.4358   273.8827   277.1135   280.1278   282.9255   285.5063   287.8701   290.0168   291.9460   293.6578   295.1520   296.4285   297.4871   298.3278   298.9506   299.3554   299.5421   299.5107   299.2613   298.7938   298.1083   297.2048   296.0835   294.7442   293.1872   291.4126   289.4205   287.2110   284.7844   282.1406   279.2801   276.2029   272.9093   269.3995   265.6738   261.7325   257.5758   253.2041   248.6176   243.8168   238.8020   233.5735   228.1317   222.4770   216.6099   210.5308   204.2401   197.7383   191.0258   184.1032   176.9709   169.6295   162.0795   154.3215   146.3559   138.1834   129.8044   121.2197   112.4298   103.4352    94.2366    84.8346    75.2299    65.4229    55.4144    45.2049
   199.4454   205.8794   212.1021   218.1130   223.9118   229.4980   234.8713   240.0314   244.9779   249.7104   254.2287   258.5324   262.6212   266.4949   270.1531   273.5956   276.8222   279.8327   282.6268   285.2043   287.5651   289.7090   291.6357   293.3453   294.8376   296.1124   297.1697   298.0093   298.6313   299.0356   299.2221   299.1908   298.9418   298.4750   297.7904   296.8882   295.7684   294.4310   292.8762   291.1040   289.1147   286.9082   284.4848   281.8447   278.9881   275.9151   272.6260   269.1210   265.4004   261.4644   257.3133   252.9475   248.3672   243.5728   238.5647   233.3431   227.9086   222.2614   216.4020   210.3308   204.0483   197.5548   190.8510   183.9372   176.8140   169.4818   161.9411   154.1926   146.2368   138.0741   129.7052   121.1305   112.3508   103.3666    94.1784    84.7869    75.1927    65.3963    55.3984    45.1996
   199.2597   205.6866   211.9023   217.9064   223.6987   229.2785   234.6457   239.7999   244.7406   249.4676   253.9806   258.2792   262.3631   266.2322   269.8860   273.3244   276.5471   279.5540   282.3447   284.9191   287.2770   289.4182   291.3427   293.0502   294.5406   295.8139   296.8698   297.7085   298.3297   298.7335   298.9199   298.8887   298.6400   298.1738   297.4902   296.5892   295.4709   294.1353   292.5825   290.8126   288.8259   286.6223   284.2021   281.5654   278.7125   275.6434   272.3586   268.8581   265.1423   261.2113   257.0656   252.7054   248.1309   243.3426   238.3408   233.1259   227.6981   222.0580   216.2059   210.1422   203.8674   197.3819   190.6861   183.7807   176.6659   169.3424   161.8107   154.0711   146.1244   137.9710   129.6115   121.0465   112.2764   103.3019    94.1235    84.7419    75.1576    65.3712    55.3833    45.1945
   199.0847   205.5049   211.7141   217.7119   223.4979   229.0718   234.4332   239.5817   244.5170   249.2388   253.7468   258.0406   262.1200   265.9847   269.6344   273.0689   276.2880   279.2913   282.0789   284.6503   287.0055   289.1443   291.0665   292.7721   294.2608   295.5326   296.5874   297.4251   298.0456   298.4490   298.6351   298.6040   298.3557   297.8902   297.2074   296.3076   295.1906   293.8567   292.3058   290.5382   288.5538   286.3530   283.9358   281.3023   278.4529   275.3876   272.1068   268.6106   264.8993   260.9731   256.8324   252.4774   247.9085   243.1259   238.1301   232.9213   227.5000   221.8665   216.0213   209.9647   203.6971   197.2191   190.5310   183.6334   176.5267   169.2113   161.6879   153.9569   146.0188   137.8741   129.5235   120.9674   112.2064   103.2410    94.0719    84.6996    75.1246    65.3476    55.3692    45.1898
   198.9203   205.3342   211.5372   217.5291   223.3093   228.8775   234.2334   239.3767   244.3069   249.0238   253.5271   257.8164   261.8915   265.7521   269.3980   272.8288   276.0444   279.0446   281.8291   284.3978   286.7505   288.8869   290.8071   292.5108   293.9979   295.2683   296.3220   297.1588   297.7787   298.1817   298.3676   298.3366   298.0887   297.6237   296.9418   296.0430   294.9274   293.5950   292.0460   290.2804   288.2984   286.1001   283.6857   281.0553   278.2091   275.1474   271.8703   268.3782   264.6711   260.7494   256.6135   252.2634   247.6997   242.9225   237.9323   232.7294   227.3141   221.6869   215.8481   209.7981   203.5374   197.0664   190.3855   183.4952   176.3960   169.0883   161.5727   153.8497   145.9197   137.7832   129.4409   120.8932   112.1407   103.1840    94.0235    84.6599    75.0937    65.3255    55.3559    45.1854
   198.7663   205.1743   211.3716   217.3578   223.1326   228.6956   234.0464   239.1847   244.1102   248.8225   253.3214   257.6065   261.6776   265.5343   269.1765   272.6040   275.8164   278.8135   281.5952   284.1613   286.5116   288.6459   290.5641   292.2661   293.7517   295.0208   296.0734   296.9094   297.5287   297.9313   298.1172   298.0862   297.8386   297.3741   296.6930   295.7952   294.6809   293.3500   291.8026   290.0390   288.0592   285.8633   283.4515   280.8240   277.9809   274.9226   271.6490   268.1606   264.4576   260.5401   256.4085   252.0632   247.5043   242.7322   237.7472   232.5498   227.1401   221.5188   215.6860   209.6423   203.3879   196.9235   190.2494   183.3660   176.2738   168.9733   161.4650   153.7494   145.8270   137.6982   129.3637   120.8238   112.0793   103.1306    93.9782    84.6228    75.0648    65.3048    55.3435    45.1812
   198.6227   205.0251   211.2171   217.1981   222.9678   228.5258   233.8719   239.0056   243.9266   248.6346   253.1294   257.4106   261.4779   265.3311   268.9699   272.3942   275.6035   278.5979   281.3770   283.9406   286.2887   288.4210   290.3374   292.0377   293.5219   294.7899   295.8415   296.6767   297.2955   297.6977   297.8834   297.8526   297.6052   297.1413   296.4609   295.5641   294.4509   293.1214   291.5756   289.8138   287.8360   285.6424   283.2331   280.6083   277.7681   274.7128   271.4426   267.9577   264.2584   260.3449   256.2175   251.8764   247.3220   242.5547   237.5747   232.3823   226.9780   221.3620   215.5349   209.4970   203.2486   196.7903   190.1225   183.2455   176.1599   168.8661   161.3646   153.6560   145.7406   137.6190   129.2917   120.7592   112.0221   103.0809    93.9360    84.5882    75.0378    65.2856    55.3319    45.1774
   198.4892   204.8865   211.0735   217.0496   222.8146   228.3681   233.7097   238.8391   243.7560   248.4601   252.9510   257.2285   261.2924   265.1422   268.7779   272.1992   275.4058   278.3975   281.1741   283.7356   286.0815   288.2120   290.1267   291.8255   293.3084   294.5753   295.6260   296.4605   297.0787   297.4806   297.6662   297.6355   297.3884   296.9250   296.2453   295.3493   294.2372   292.9090   291.3648   289.6046   287.6287   285.4372   283.0302   280.4079   277.5704   274.5180   271.2509   267.7693   264.0734   260.1636   256.0400   251.7030   247.1528   242.3899   237.4144   232.2268   226.8274   221.2165   215.3947   209.3621   203.1193   196.6667   190.0047   183.1337   176.0542   168.7666   161.2715   153.5692   145.6604   137.5454   129.2249   120.6992   111.9690   103.0347    93.8969    84.5561    75.0128    65.2677    55.3212    45.1738
   198.3657   204.7583   210.9407   216.9123   222.6730   228.2222   233.5597   238.6852   243.5982   248.2986   252.7860   257.0602   261.1208   264.9676   268.6004   272.0189   275.2229   278.2122   280.9866   283.5459   285.8900   288.0187   289.9318   291.6293   293.1110   294.3768   295.4267   296.2605   296.8782   297.2799   297.4654   297.4347   297.1879   296.7249   296.0458   295.1507   294.0396   292.7126   291.1698   289.4112   287.4371   285.2475   282.8426   280.2226   277.3876   274.3379   271.0736   267.5951   263.9024   259.9960   255.8760   251.5427   246.9964   242.2375   237.2663   232.0831   226.6882   221.0821   215.2650   209.2375   202.9998   196.5525   189.8958   183.0304   175.9565   168.6747   161.1854   153.4891   145.5863   137.4775   129.1632   120.6438   111.9199   102.9921    93.8607    84.5264    74.9897    65.2512    55.3112    45.1705
